wals_code,iso_code,glottocode,Name,latitude,longitude,genus,family,1A,2A Vowel Quality Inventories,3A Consonant-Vowel Ratio,4A Voicing in Plosives and Fricatives,5A Voicing and Gaps in Plosive Systems,6A Uvular Consonants,7A Glottalized Consonants,8A Lateral Consonants,9A The Velar Nasal,10A Vowel Nasalization,11A Front Rounded Vowels,12A Syllable Structure,13A Tone,14A Fixed Stress Locations,15A Weight-Sensitive Stress,16A Weight Factors in Weight-Sensitive Stress Systems,17A Rhythm Types,18A Absence of Common Consonants,19A Presence of Uncommon Consonants,20A Fusion of Selected Inflectional Formatives,21A Exponence of Selected Inflectional Formatives,22A Inflectional Synthesis of the Verb,23A Locus of Marking in the Clause,24A Locus of Marking in Possessive Noun Phrases,25A Locus of Marking: Whole-language Typology,26A Prefixing vs. Suffixing in Inflectional Morphology,27A Reduplication,28A Case Syncretism,29A Syncretism in Verbal Person/Number Marking,30A Number of Genders,31A Sex-based and Non-sex-based Gender Systems,32A Systems of Gender Assignment,33A Coding of Nominal Plurality,34A Occurrence of Nominal Plurality,35A Plurality in Independent Personal Pronouns,36A The Associative Plural,37A Definite Articles,38A Indefinite Articles,39A Inclusive/Exclusive Distinction in Independent Pronouns,40A Inclusive/Exclusive Distinction in Verbal Inflection,41A Distance Contrasts in Demonstratives,42A Pronominal and Adnominal Demonstratives,43A Third Person Pronouns and Demonstratives,44A Gender Distinctions in Independent Personal Pronouns,45A Politeness Distinctions in Pronouns,46A Indefinite Pronouns,47A Intensifiers and Reflexive Pronouns,48A Person Marking on Adpositions,49A Number of Cases,50A Asymmetrical Case-Marking,51A Position of Case Affixes,52A Comitatives and Instrumentals,53A Ordinal Numerals,54A Distributive Numerals,55A Numeral Classifiers,56A Conjunctions and Universal Quantifiers,57A Position of Pronominal Possessive Affixes,58A Obligatory Possessive Inflection,59A Possessive Classification,"60A Genitives, Adjectives and Relative Clauses",61A Adjectives without Nouns,62A Action Nominal Constructions,63A Noun Phrase Conjunction,64A Nominal and Verbal Conjunction,65A Perfective/Imperfective Aspect,66A The Past Tense,67A The Future Tense,68A The Perfect,69A Position of Tense-Aspect Affixes,70A The Morphological Imperative,71A The Prohibitive,72A Imperative-Hortative Systems,73A The Optative,74A Situational Possibility,75A Epistemic Possibility,76A Overlap between Situational and Epistemic Modal Marking,77A Semantic Distinctions of Evidentiality,78A Coding of Evidentiality,79A Suppletion According to Tense and Aspect,80A Verbal Number and Suppletion,"81A Order of Subject, Object and Verb",82A Order of Subject and Verb,83A Order of Object and Verb,"84A Order of Object, Oblique, and Verb",85A Order of Adposition and Noun Phrase,86A Order of Genitive and Noun,87A Order of Adjective and Noun,88A Order of Demonstrative and Noun,89A Order of Numeral and Noun,90A Order of Relative Clause and Noun,91A Order of Degree Word and Adjective,92A Position of Polar Question Particles,93A Position of Interrogative Phrases in Content Questions,94A Order of Adverbial Subordinator and Clause,95A Relationship between the Order of Object and Verb and the Order of Adposition and Noun Phrase,96A Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun,97A Relationship between the Order of Object and Verb and the Order of Adjective and Noun,98A Alignment of Case Marking of Full Noun Phrases,99A Alignment of Case Marking of Pronouns,100A Alignment of Verbal Person Marking,101A Expression of Pronominal Subjects,102A Verbal Person Marking,103A Third Person Zero of Verbal Person Marking,104A Order of Person Markers on the Verb,105A Ditransitive Constructions: The Verb 'Give',106A Reciprocal Constructions,107A Passive Constructions,108A Antipassive Constructions,109A Applicative Constructions,110A Periphrastic Causative Constructions,111A Nonperiphrastic Causative Constructions,112A Negative Morphemes,113A Symmetric and Asymmetric Standard Negation,114A Subtypes of Asymmetric Standard Negation,115A Negative Indefinite Pronouns and Predicate Negation,116A Polar Questions,117A Predicative Possession,118A Predicative Adjectives,119A Nominal and Locational Predication,120A Zero Copula for Predicate Nominals,121A Comparative Constructions,122A Relativization on Subjects,123A Relativization on Obliques,124A 'Want' Complement Subjects,125A Purpose Clauses,126A 'When' Clauses,127A Reason Clauses,128A Utterance Complement Clauses,129A Hand and Arm,130A Finger and Hand,131A Numeral Bases,132A Number of Non-Derived Basic Colour Categories,133A Number of Basic Colour Categories,134A Green and Blue,135A Red and Yellow,136A M-T Pronouns,137A N-M Pronouns,138A Tea,139A Irregular Negatives in Sign Languages,140A Question Particles in Sign Languages,141A Writing Systems,142A Para-Linguistic Usages of Clicks,143F Postverbal Negative Morphemes,90B Prenominal relative clauses,144Y The Position of Negative Morphemes in Object-Initial Languages,90C Postnominal relative clauses,144P NegSOV Order,144J SVNegO Order,144N Obligatory Double Negation in SOV languages,144S SOVNeg Order,144X Verb-Initial with Clause-Final Negative,"144A Position of Negative Word With Respect to Subject, Object, and Verb",90G Double-headed relative clauses,90E Correlative relative clauses,144V Verb-Initial with Preverbal Negative,144I SNegVO Order,144R SONegV Order,143B Obligatory Double Negation,144M Multiple Negative Constructions in SOV Languages,144U Double negation in verb-initial languages,144G Optional Double Negation in SVO languages,144K SVONeg Order,144B Position of negative words relative to beginning and end of clause and with respect to adjacency to verb,144F Obligatory Double Negation in SVO languages,90D Internally-headed relative clauses,144E Multiple Negative Constructions in SVO Languages,144D The Position of Negative Morphemes in SVO Languages,"81B Languages with two Dominant Orders of Subject, Object, and Verb",143E Preverbal Negative Morphemes,143C Optional Double Negation,90F Adjoined relative clauses,143A Order of Negative Morpheme and Verb,144W Verb-Initial with Negative that is Immediately Postverbal or between Subject and Object,144O Optional Double Negation in SOV languages,144Q SNegOV Order,144L The Position of Negative Morphemes in SOV Languages,144H NegSVO Order,144C Languages with different word order in negative clauses,144T The Position of Negative Morphemes in Verb-Initial Languages,143G Minor morphological means of signaling negation,143D Optional Triple Negation,39B Inclusive/Exclusive Forms in Pama-Nyungan,137B M in Second Person Singular,136B M in First Person Singular,109B Other Roles of Applied Objects,10B Nasal Vowels in West Africa,25B Zero Marking of A and P Arguments,21B Exponence of Tense-Aspect-Mood Inflection,108B Productivity of the Antipassive Construction,130B Cultural Categories of Languages with Identity of 'Finger' and 'Hand',58B Number of Possessive Nouns,79B Suppletion in Imperatives and Hortatives
len,tnl,lena1238,Lenakel,-19.45,169.25,Oceanic,Austronesian,2 Moderately small,2 Average (5-6),2 Moderately low,1 No voicing contrast,1 Other,1 None,1 No glottalized consonants,"2 /l/, no obstruent laterals",,,1 None,2 Moderately complex,1 No tones,6 Penultimate,8 Fixed stress (no weight-sensitivity),1 No weight,1 Trochaic,1 All present,1 None,,,,,,,5 Weakly prefixing,,,,,,,7 Plural word,,,,"4 No definite, but indefinite article",2 Indefinite word same as 'one',,,,,,,,,,,,,9 No case affixes or adpositional clitics,,,,,,2 Possessive suffixes,,,,,,,,,,,,1 Tense-aspect prefixes,,,,,,,,,,,,2 SVO,1 SV,2 VO,1 VOX,2 Prepositions,2 Noun-Genitive,2 Noun-Adjective,2 Noun-Demonstrative,2 Noun-Numeral,1 Noun-Relative clause,2 Adjective-Degree word,2 Final,2 Not initial interrogative phrase,1 Initial subordinator word,4 VO and Prepositions,4 VO and NRel,4 VO and NAdj,,,,2 Subject affixes on verb,,,,,,,,,,,6 Double negation,,,,1 Question particle,,1 Verbal encoding,1 Different,2 Possible,,,,,,,,,1 Identical,2 Different,,,,,,,,,,,,,1 VNeg,,,1 Noun-Relative clause (NRel) dominant,,5 Word&OnlyWithAnotherNeg,,,,18 ObligDoubleNeg,,,,6 Prefix&OnlyWithAnotherNeg,,3 [Neg-V]Neg,,,,4 No SVONeg,4 Immed postverbal,7 S[Neg-V]NegO,,,14 ObligNeg,,2 [Neg-V],,,14 ObligDoubleNeg,,,,,4 No NegSVO,,,4 None,,,,,,,,,,,,
kkv,khl,lusi1240,Lusi,-5.583333333,149.6666667,Oceanic,Austronesian,2 Moderately small,2 Average (5-6),3 Average,1 No voicing contrast,1 Other,1 None,1 No glottalized consonants,"2 /l/, no obstruent laterals",,,1 None,2 Moderately complex,1 No tones,,,,,1 All present,1 None,,,,,,,5 Weakly prefixing,1 Productive full and partial reduplication,,,,,,1 Plural prefix,,,,,,,,,,,6 No gender distinctions,,,,,,,9 No case affixes or adpositional clitics,,,,,,2 Possessive suffixes,,,,,,,,,,,,1 Tense-aspect prefixes,,,,,,,,1 No grammatical evidentials,1 No grammatical evidentials,,,2 SVO,1 SV,2 VO,,2 Prepositions,1 Genitive-Noun,2 Noun-Adjective,2 Noun-Demonstrative,2 Noun-Numeral,,2 Adjective-Degree word,,2 Not initial interrogative phrase,1 Initial subordinator word,4 VO and Prepositions,,4 VO and NAdj,,,2 Accusative,2 Subject affixes on verb,5 Both the A and P arguments,2 No zero realization,2 A precedes P,,,2 Absent,,,,,2 Negative particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 VNeg,,,,,7 No SVNegO,,,,4 SVONeg,,,,8 No SNegVO,,,,,,1 NoDoubleNeg,"6 End, not immed postverbal",,,,4 SVONeg,,4 None,,,2 VNeg,,,,,4 No NegSVO,,,4 None,,,,,,,,,,,,
luv,lue,luva1239,Luvale,-12,22,Bantoid,Niger-Congo,2 Moderately small,2 Average (5-6),3 Average,3 In fricatives alone,1 Other,1 None,1 No glottalized consonants,"3 Laterals, but no /l/, no obstruent laterals",1 Initial velar nasal,,1 None,1 Simple,2 Simple tone system,6 Penultimate,8 Fixed stress (no weight-sensitivity),1 No weight,1 Trochaic,1 All present,1 None,1 Exclusively concatenative,5 No case,5 8-9 categories per word,1 Head marking,2 Dependent marking,5 Inconsistent or other,6 Strong prefixing,1 Productive full and partial reduplication,1 No case marking,2 Syncretic,5 Five or more,3 Non-sex-based,3 Semantic and formal,1 Plural prefix,"6 All nouns, always obligatory",4 Person-number stem,1 Associative same as additive plural,5 No definite or indefinite article,5 No definite or indefinite article,3 No inclusive/exclusive,3 No inclusive/exclusive,,,5 Related by gender markers,"2 3rd person only, but also non-singular",2 Binary politeness distinction,,2 Differentiated,2 No person marking,1 No morphological case-marking,1 No case-marking,,,"6 First, two-th, three-th",,,,2 Possessive suffixes,2 Absent,2 Two classes,,,2 Possessive-Accusative,,2 Differentiation,2 No grammatical marking,"2 Present, 2-3 remoteness distinctions",1 Inflectional future exists,3 Other perfect,1 Tense-aspect prefixes,1 Second singular and second plural,4 Special imperative + special negative,1 Maximal system,2 Inflectional optative absent,,3 Other,,1 No grammatical evidentials,1 No grammatical evidentials,4 None,1 None,2 SVO,1 SV,2 VO,1 VOX,2 Prepositions,2 Noun-Genitive,2 Noun-Adjective,2 Noun-Demonstrative,2 Noun-Numeral,1 Noun-Relative clause,,,2 Not initial interrogative phrase,1 Initial subordinator word,4 VO and Prepositions,4 VO and NRel,4 VO and NAdj,1 Neutral,1 Neutral,2 Accusative,2 Subject affixes on verb,5 Both the A and P arguments,2 No zero realization,2 A precedes P,,4 Identical to reflexive,2 Absent,3 No antipassive,3 Benefactive and other; both bases,,2 Morphological but no compound,6 Double negation,3 Both,5 A/Fin and A/Cat,,1 Question particle,,,,,,4 Gap,,1 Subject is left implicit,3 Deranked,2 Balanced/deranked,2 Balanced/deranked,,,,1 Decimal,,,,,1 No M-T pronouns,1 No N-M pronouns,,,,,,1 VNeg,,,1 Noun-Relative clause (NRel) dominant,,7 No SVNegO,,,,18 ObligDoubleNeg,,,,5 Word&OnlyWithAnotherNeg,,11 Type 1 / Type 3,,,,2 OptDoubleNeg,"6 End, not immed postverbal",14 SNegVONeg/S[Neg-V]ONeg,,,14 ObligNeg,,3 NegV&[Neg-V],,,14 ObligDoubleNeg,,,,,4 No NegSVO,,,4 None,,,2 m in second person singular,2 m in first person singular,3 Instrument and locative,,2 Non-zero marking,1 monoexponential TAM,4 no antipassive,,1 None reported,2 Imperative
mne,nmu,nort2952,Maidu (Northeast),40,-120.6666667,Maiduan,Penutian,2 Moderately small,2 Average (5-6),3 Average,1 No voicing contrast,1 Other,1 None,5 Ejectives and implosives,"2 /l/, no obstruent laterals",,,1 None,2 Moderately complex,1 No tones,1 No fixed stress,1 Left-edge: First or second,3 Coda consonant,1 Trochaic,1 All present,1 None,,,,,,,2 Strongly suffixing,3 No productive reduplication,,,,,,2 Plural suffix,,,,,,,,,,,6 No gender distinctions,,,,1 No adpositions,,,1 Case suffixes,2 Differentiation,,2 Marked by reduplication,1 Absent,,1 Possessive prefixes,1 Exists,2 Two classes,,,,,,2 No grammatical marking,"2 Present, 2-3 remoteness distinctions",1 Inflectional future exists,3 Other perfect,2 Tense-aspect suffixes,,,,,,,,2 Indirect only,2 Verbal affix or clitic,,,1 SOV,1 SV,1 OV,,,1 Genitive-Noun,1 Adjective-Noun,1 Demonstrative-Noun,,2 Relative clause-Noun,,6 No question particle,1 Initial interrogative phrase,,,1 OV and RelN,1 OV and AdjN,,,2 Accusative,2 Subject affixes on verb,2 Only the A argument,2 No zero realization,1 A and P do not or do not both occur on the verb,,2 Distinct from reflexive,2 Absent,,,,,1 Negative affix,1 Symmetric,7 Non-assignable,,2 Interrogative verb morphology,,,,,,,,,,,,,2 Different,2 Different,,,,,,1 No M-T pronouns,"2 N-M pronouns, paradigmatic",,,,,,2 [V-Neg],1 Relative clause-Noun (RelN) dominant,,,4 No NegSOV,,,2 Suffix&NoDoubleNeg,,20 MorphNeg,,,,,8 No SONegV,,,,,,,,,,,,4 None,,,4 [V-Neg],,,4 No SNegOV,6 SO[V-Neg],,,,4 None,,,2 m in second person singular,1 No m in first person singular,,,,,,,1 None reported,
mnc,mnc,manc1252,Manchu,49.5,127.5,Tungusic,Altaic,2 Moderately small,2 Average (5-6),3 Average,2 In plosives alone,2 None missing in /p t k b d g/,1 None,1 No glottalized consonants,"2 /l/, no obstruent laterals",,,4 Mid only,,,,,,,1 All present,1 None,,,,,,,2 Strongly suffixing,,,,,,,2 Plural suffix,,,1 Associative same as additive plural,,,,,,,,,,,,,,,1 Case suffixes,2 Differentiation,"5 First/one-th, two-th, three-th",4 Marked by suffix,,,,,,,,,1 'And' different from 'with',,,,,,2 Tense-aspect suffixes,,,,,,,,,,,,1 SOV,1 SV,1 OV,,1 Postpositions,,1 Adjective-Noun,,,,1 Degree word-Adjective,6 No question particle,,2 Final subordinator word,1 OV and Postpositions,,1 OV and AdjN,,,,,,,,,,,,,,,1 Negative affix,,,,2 Interrogative verb morphology,1 Locational,2 Nonverbal encoding,1 Different,1 Impossible,1 Locational,,,,,,,,1 Identical,2 Different,,,,,,,,,,,,,2 [V-Neg],,,,4 No NegSOV,,,2 Suffix&NoDoubleNeg,,20 MorphNeg,,,,,8 No SONegV,,,,,,,,,,,,4 None,,,4 [V-Neg],,,4 No SNegOV,6 SO[V-Neg],,,,4 None,,,,,,,,,,,,
myi,mpc,mang1381,Mangarrayi,-14.66666667,133.5,Mangarrayi,Australian,2 Moderately small,2 Average (5-6),3 Average,1 No voicing contrast,1 Other,1 None,1 No glottalized consonants,"2 /l/, no obstruent laterals",1 Initial velar nasal,2 Contrast absent,1 None,3 Complex,1 No tones,6 Penultimate,8 Fixed stress (no weight-sensitivity),1 No weight,1 Trochaic,3 No fricatives,1 None,1 Exclusively concatenative,1 Monoexponential case,4 6-7 categories per word,3 Double marking,3 Double marking,3 Double-marking,4 Equal prefixing and suffixing,1 Productive full and partial reduplication,2 Core cases only,3 Not syncretic,3 Three,2 Sex-based,2 Semantic,2 Plural suffix,,6 Person-number stem + nominal plural affix,2 Unique affixal associative plural,1 Definite word distinct from demonstrative,,5 Inclusive/exclusive,5 Inclusive/exclusive,,,2 Related for all demonstratives,6 No gender distinctions,1 No politeness distinction,1 Interrogative-based,,1 No adpositions,7 8-9 cases,5 Qualitatively asymmetrical,5 Mixed morphological case,2 Differentiation,1 None,,1 Absent,,2 Possessive suffixes,2 Absent,2 Two classes,,,8 No action nominals,1 'And' different from 'with',2 Differentiation,2 No grammatical marking,"1 Present, no remoteness distinctions",2 No inflectional future,4 No perfect,4 Mixed type,1 Second singular and second plural,2 Normal imperative + special negative,4 Neither type of system,2 Inflectional optative absent,1 Affixes on verbs,2 Affixes on verbs,3 No overlap,2 Indirect only,5 Modal morpheme,4 None,1 None,5 OVS,1 SV,1 OV,,2 Prepositions,3 No dominant order,2 Noun-Adjective,1 Demonstrative-Noun,3 No dominant order,1 Noun-Relative clause,,2 Final,2 Not initial interrogative phrase,1 Initial subordinator word,2 OV and Prepositions,2 OV and NRel,2 OV and NAdj,2 Nominative - accusative (standard),2 Nominative - accusative (standard),2 Accusative,2 Subject affixes on verb,5 Both the A and P arguments,4 Zero in all 3sg forms,4 Both orders of A and P occur,2 Double-object construction,4 Identical to reflexive,2 Absent,1 Implicit patient,8 No applicative construction,,4 Both,2 Negative particle,3 Both,6 A/NonReal and A/Cat,2 No predicate negation,1 Question particle,4 Conjunctional,3 Mixed,2 Identical,2 Possible,3 Conjoined,,,,3 Deranked,2 Balanced/deranked,1 Balanced,1 Balanced,2 Different,2 Different,6 Restricted,,,,,1 No M-T pronouns,1 No N-M pronouns,,,,,,4 None,,1 ONegVS,1 Noun-Relative clause (NRel) dominant,,,,,,13 ONegVS,,,,,,,,,,,3 Immed preverbal,,,,,,1 NegV,,,1 NegV,,,,,,,,4 None,,,1 No m in second person singular,1 No m in first person singular,5 No applicative construction,,2 Non-zero marking,5 TAM+polarity,,,1 None reported,5 None (= no suppletive imperatives reported in the reference material)
mrd,mrz,nucl1622,Marind,-7.833333333,140.1666667,Marind Proper,Marind,2 Moderately small,2 Average (5-6),3 Average,4 In both plosives and fricatives,2 None missing in /p t k b d g/,1 None,1 No glottalized consonants,"3 Laterals, but no /l/, no obstruent laterals",,,1 None,2 Moderately complex,1 No tones,7 Ultimate,8 Fixed stress (no weight-sensitivity),1 No weight,2 Iambic,1 All present,1 None,,,,,,,,,1 No case marking,2 Syncretic,4 Four,2 Sex-based,2 Semantic,,,8 Person stem + nominal plural affix,3 Unique periphrastic associative plural,,,2 'We' the same as 'I',3 No inclusive/exclusive,,,,3 3rd person singular only,,,,2 No person marking,1 No morphological case-marking,1 No case-marking,,2 Differentiation,1 None,,,,1 Possessive prefixes,,,,,,1 'And' different from 'with',,,,,,1 Tense-aspect prefixes,1 Second singular and second plural,2 Normal imperative + special negative,4 Neither type of system,1 Inflectional optative present,1 Affixes on verbs,3 Other,3 No overlap,2 Indirect only,4 Separate particle,,,1 SOV,1 SV,1 OV,,1 Postpositions,1 Genitive-Noun,,,3 No dominant order,,,2 Final,,,1 OV and Postpositions,,,1 Neutral,1 Neutral,2 Accusative,,5 Both the A and P arguments,2 No zero realization,2 A precedes P,,,2 Absent,,,,,2 Negative particle,,,,3 Mixture of previous two types,,2 Nonverbal encoding,2 Identical,1 Impossible,,,,,,,,,,,,,,,,,,,,,,,4 None,,,,,,,11 NoSOVNeg,,21 Other,,,,,,,,,,,,,,,,,1 NegV,,,1 NegV,,,,14 Other NegV,,,,4 None,,,,,,,,,,,,
mau,mph,maun1240,Maung,-11.91666667,133.5,Iwaidjan,Australian,2 Moderately small,2 Average (5-6),3 Average,1 No voicing contrast,1 Other,1 None,1 No glottalized consonants,"2 /l/, no obstruent laterals",1 Initial velar nasal,2 Contrast absent,1 None,3 Complex,1 No tones,6 Penultimate,8 Fixed stress (no weight-sensitivity),1 No weight,1 Trochaic,1 All present,1 None,1 Exclusively concatenative,5 No case,3 4-5 categories per word,1 Head marking,4 No marking,5 Inconsistent or other,5 Weakly prefixing,1 Productive full and partial reduplication,1 No case marking,3 Not syncretic,5 Five or more,2 Sex-based,2 Semantic,7 Plural word,,5 Person-number stem + pronominal plural affix,,,,5 Inclusive/exclusive,5 Inclusive/exclusive,3 Three-way contrast,1 Identical,5 Related by gender markers,"2 3rd person only, but also non-singular",1 No politeness distinction,,2 Differentiated,2 No person marking,1 No morphological case-marking,3 Additive-quantitatively asymmetrical,9 No case affixes or adpositional clitics,,,,1 Absent,1 Formally different,1 Possessive prefixes,2 Absent,2 Two classes,6 Highly differentiated,2 Without marking,8 No action nominals,,,1 Grammatical marking,"1 Present, no remoteness distinctions",1 Inflectional future exists,4 No perfect,2 Tense-aspect suffixes,1 Second singular and second plural,4 Special imperative + special negative,,,1 Affixes on verbs,,,1 No grammatical evidentials,1 No grammatical evidentials,1 Tense,1 None,2 SVO,1 SV,2 VO,1 VOX,2 Prepositions,1 Genitive-Noun,1 Adjective-Noun,1 Demonstrative-Noun,1 Numeral-Noun,1 Noun-Relative clause,2 Adjective-Degree word,1 Initial,1 Initial interrogative phrase,1 Initial subordinator word,4 VO and Prepositions,4 VO and NRel,3 VO and AdjN,1 Neutral,1 Neutral,2 Accusative,2 Subject affixes on verb,5 Both the A and P arguments,2 No zero realization,4 Both orders of A and P occur,,4 Identical to reflexive,2 Absent,3 No antipassive,8 No applicative construction,,2 Morphological but no compound,2 Negative particle,3 Both,2 A/NonReal,,1 Question particle,,3 Mixed,1 Different,2 Possible,,4 Gap,,,,1 Balanced,,,,,,,,,,1 No M-T pronouns,1 No N-M pronouns,,,,,,4 None,,,1 Noun-Relative clause (NRel) dominant,,7 No SVNegO,,,,2 SNegVO,,,,1 Word&NoDoubleNeg,,,,,,4 No SVONeg,3 Immed preverbal,,,,2 SNegVO,,1 NegV,,,1 NegV,,,,,4 No NegSVO,,,4 None,,,1 No m in second person singular,1 No m in first person singular,5 No applicative construction,,2 Non-zero marking,1 monoexponential TAM,4 no antipassive,,1 None reported,5 None (= no suppletive imperatives reported in the reference material)
mss,skd,sout2985,Miwok (Southern Sierra),37.5,-120,Miwok,Penutian,2 Moderately small,2 Average (5-6),2 Moderately low,1 No voicing contrast,1 Other,1 None,1 No glottalized consonants,"2 /l/, no obstruent laterals",2 No initial velar nasal,2 Contrast absent,1 None,2 Moderately complex,1 No tones,1 No fixed stress,1 Left-edge: First or second,4 Long vowel or coda consonant,1 Trochaic,1 All present,1 None,1 Exclusively concatenative,1 Monoexponential case,3 4-5 categories per word,3 Double marking,3 Double marking,3 Double-marking,2 Strongly suffixing,,4 No syncretism,3 Not syncretic,1 None,1 No gender,1 No gender,2 Plural suffix,,4 Person-number stem,,,,5 Inclusive/exclusive,5 Inclusive/exclusive,2 Two-way contrast,1 Identical,2 Related for all demonstratives,6 No gender distinctions,1 No politeness distinction,1 Interrogative-based,,1 No adpositions,6 6-7 cases,2 Symmetrical,,,"7 First, second, three-th",,1 Absent,,2 Possessive suffixes,2 Absent,1 No possessive classification,,,,,,,,,,2 Tense-aspect suffixes,1 Second singular and second plural,,1 Maximal system,2 Inflectional optative absent,1 Affixes on verbs,2 Affixes on verbs,2 Overlap for either possibility or necessity,2 Indirect only,2 Verbal affix or clitic,4 None,1 None,7 No dominant order,1 SV,3 No dominant order,6 No dominant order,,3 No dominant order,3 No dominant order,1 Demonstrative-Noun,1 Numeral-Noun,,,,1 Initial interrogative phrase,,5 Other,5 Other,5 Other,2 Nominative - accusative (standard),2 Nominative - accusative (standard),2 Accusative,2 Subject affixes on verb,5 Both the A and P arguments,2 No zero realization,4 Both orders of A and P occur,,,1 Present,,,,2 Morphological but no compound,2 Negative particle,1 Symmetric,7 Non-assignable,,,,,,,1 Locational,,,,,,,,2 Different,2 Different,,,,,,"2 M-T pronouns, paradigmatic","3 N-M pronouns, non-paradigmatic",2 Words derived from Min Nan Chinese te,,,,,4 None,,,,,,,,,,,,,,,,,,,,,,,,,,1 NegV,,,1 NegV,,,,,,,,4 None,,,2 m in second person singular,2 m in first person singular,,,2 Non-zero marking,1 monoexponential TAM,,,1 None reported,5 None (= no suppletive imperatives reported in the reference material)
mxc,mig,sanm1295,Mixtec (Chalcatongo),17.05,-97.58333333,Mixtecan,Oto-Manguean,2 Moderately small,2 Average (5-6),3 Average,4 In both plosives and fricatives,1 Other,1 None,1 No glottalized consonants,"2 /l/, no obstruent laterals",3 No velar nasal,1 Contrast present,1 None,1 Simple,3 Complex tone system,,,,,1 All present,5 'Th' sounds,1 Exclusively concatenative,5 No case,3 4-5 categories per word,4 No marking,4 No marking,5 Inconsistent or other,6 Strong prefixing,,1 No case marking,3 Not syncretic,5 Five or more,2 Sex-based,2 Semantic,7 Plural word,"4 All nouns, always optional",8 Person stem + nominal plural affix,4 No associative plural,5 No definite or indefinite article,5 No definite or indefinite article,4 Only inclusive,4 Only inclusive,2 Two-way contrast,,1 Unrelated,6 No gender distinctions,2 Binary politeness distinction,,1 Identical,3 Pronouns only,1 No morphological case-marking,1 No case-marking,9 No case affixes or adpositional clitics,,1 None,,1 Absent,,4 No possessive affixes,2 Absent,1 No possessive classification,,3 Marked by prefix,8 No action nominals,,1 Identity,1 Grammatical marking,4 No past tense,1 Inflectional future exists,4 No perfect,1 Tense-aspect prefixes,4 Second person number-neutral,2 Normal imperative + special negative,4 Neither type of system,2 Inflectional optative absent,2 Verbal constructions,2 Affixes on verbs,3 No overlap,1 No grammatical evidentials,1 No grammatical evidentials,2 Aspect,1 None,3 VSO,2 VS,2 VO,1 VOX,2 Prepositions,2 Noun-Genitive,2 Noun-Adjective,2 Noun-Demonstrative,1 Numeral-Noun,1 Noun-Relative clause,3 No dominant order,6 No question particle,1 Initial interrogative phrase,1 Initial subordinator word,4 VO and Prepositions,4 VO and NRel,4 VO and NAdj,1 Neutral,1 Neutral,2 Accusative,6 Mixed,2 Only the A argument,2 No zero realization,1 A and P do not or do not both occur on the verb,1 Indirect-object construction,,2 Absent,3 No antipassive,8 No applicative construction,1 Sequential but no purposive,2 Morphological but no compound,2 Negative particle,1 Symmetric,7 Non-assignable,2 No predicate negation,7 No interrogative-declarative distinction,,,,,,4 Gap,4 Gap,2 Subject is expressed overtly,1 Balanced,1 Balanced,1 Balanced,1 Balanced,,,2 Hybrid vigesimal-decimal,,,,,1 No M-T pronouns,1 No N-M pronouns,,,,,,4 None,,,1 Noun-Relative clause (NRel) dominant,,,,,4 No clause-final neg,9 NegVSO,,,"1 Separate word, no double negation	Word&NoDoubleNeg",,,,,,,,3 Immed preverbal,,,,,,1 NegV,,,1 NegV,6 None,,,,,,1 NegVSO,4 None,,,1 No m in second person singular,1 No m in first person singular,5 No applicative construction,,2 Non-zero marking,1 monoexponential TAM,4 no antipassive,,1 None reported,2 Imperative
mxm,mig,sanm1295,Mixtec (Molinos),17,-97.58333333,Mixtecan,Oto-Manguean,2 Moderately small,2 Average (5-6),3 Average,3 In fricatives alone,1 Other,1 None,1 No glottalized consonants,"2 /l/, no obstruent laterals",,,1 None,,3 Complex tone system,,,,,1 All present,5 'Th' sounds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mov,mzp,movi1243,Movima,-13.83333333,-65.66666667,Movima,Movima,2 Moderately small,2 Average (5-6),3 Average,1 No voicing contrast,1 Other,1 None,3 Implosives only,4 /l/ and lateral obstruent,3 No velar nasal,,1 None,1 Simple,1 No tones,,,,,1 All present,1 None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7 Prepositional clitics,,,,,,,,,,,,,,,,,,,,,,,,,,1 No grammatical evidentials,1 No grammatical evidentials,,,7 No dominant order,2 VS,2 VO,,2 Prepositions,,,,,,,6 No question particle,1 Initial interrogative phrase,1 Initial subordinator word,4 VO and Prepositions,,,,,,,,,,,,,,,,,,,,,6 Interrogative intonation only,,,,,,,,,,,,,2 Different,2 Different,,,,,,,,,,,,,4 None,,,,,,,,4 No clause-final neg,16 More than one position,,,"1 Separate word, no double negation	Word&NoDoubleNeg",,,,,,,,3 Immed preverbal,,,,,2 VSO or VOS,1 NegV,,,1 NegV,6 None,,,,,,5 NegVSO/NegVOS,4 None,,,,,,,,,,,,
